Red,Green,Blue,HueCode,HueNum,Value,Chroma,Remarks
170,187,0,GY,3.68,7.15,11.14,
170,187,17,GY,3.73,7.15,10.87,
170,187,34,GY,3.82,7.15,10.4,
170,187,51,GY,3.99,7.16,9.74,
170,187,68,GY,4.25,7.18,8.97,
170,187,85,GY,4.66,7.19,8.04,
170,187,102,GY,5.12,7.21,6.99,
170,187,119,GY,5.59,7.24,5.86,
170,187,136,GY,6.28,7.27,4.67,
170,187,153,GY,7.51,7.3,3.51,
170,187,170,G,0.14,7.34,2.4,
170,187,187,G,8.45,7.39,1.65,
170,187,204,B,5.54,7.44,2.2,
170,187,221,PB,2.83,7.49,3.94,
170,187,238,PB,5.59,7.55,5.75,
170,187,255,PB,6.63,7.62,7.47,
170,204,0,GY,5.23,7.65,12.18,
170,204,17,GY,5.27,7.65,11.95,
170,204,34,GY,5.34,7.65,11.6,
170,204,51,GY,5.47,7.66,11.06,
170,204,68,GY,5.67,7.67,10.32,
170,204,85,GY,5.94,7.69,9.46,
170,204,102,GY,6.32,7.71,8.51,
170,204,119,GY,6.86,7.73,7.45,
170,204,136,GY,7.6,7.76,6.33,
170,204,153,GY,8.71,7.79,5.2,
170,204,170,G,0.58,7.82,4.2,
170,204,187,G,3.63,7.86,3.29,
170,204,204,BG,2.96,7.91,2.74,
170,204,221,B,3.05,7.96,3.09,
170,204,238,B,9.71,8.02,4.43,
170,204,255,PB,3.11,8.08,5.98,
170,221,0,GY,6.08,8.15,13.38,
170,221,17,GY,6.13,8.15,13.19,
170,221,34,GY,6.21,8.16,12.85,
170,221,51,GY,6.34,8.16,12.32,
170,221,68,GY,6.54,8.17,11.64,
170,221,85,GY,6.81,8.19,10.84,
170,221,102,GY,7.21,8.2,9.92,
170,221,119,GY,7.71,8.23,8.93,
170,221,136,GY,8.39,8.25,7.91,
170,221,153,GY,9.34,8.28,6.81,
170,221,170,G,0.68,8.31,5.76,
170,221,187,G,2.46,8.35,4.85,
170,221,204,G,6.55,8.39,4.15,
170,221,221,BG,4.47,8.44,3.74,
170,221,238,B,1.84,8.49,3.87,
170,221,255,B,7.75,8.54,4.82,
170,238,0,GY,6.76,8.66,14.38,
170,238,17,GY,6.8,8.66,14.2,
170,238,34,GY,6.88,8.66,13.88,
170,238,51,GY,7.01,8.67,13.4,
170,238,68,GY,7.2,8.68,12.76,
170,238,85,GY,7.49,8.69,11.97,
170,238,102,GY,7.82,8.7,11.13,
170,238,119,GY,8.27,8.72,10.2,
170,238,136,GY,8.86,8.75,9.24,
170,238,153,GY,9.69,8.77,8.3,
170,238,170,G,0.66,8.8,7.23,
170,238,187,G,2,8.84,6.22,
170,238,204,G,4.2,8.87,5.48,
170,238,221,G,8.79,8.91,4.88,
170,238,238,BG,5.36,8.96,4.56,
170,238,255,B,1.11,9.01,4.66,
170,255,0,GY,7.08,9.16,18.27,
170,255,17,GY,7.12,9.16,18.03,
170,255,34,GY,7.19,9.16,17.68,
170,255,51,GY,7.3,9.17,17.14,
170,255,68,GY,7.47,9.18,16.4,
170,255,85,GY,7.7,9.19,15.7,
170,255,102,GY,8,9.2,14.96,
170,255,119,GY,8.4,9.22,14.14,
170,255,136,GY,8.91,9.24,13.23,
170,255,153,GY,9.63,9.26,12.35,
170,255,170,G,0.43,9.29,11.44,
170,255,187,G,1.45,9.32,10.61,
170,255,204,G,2.98,9.35,10.09,
170,255,221,G,5.04,9.39,9.68,
170,255,238,G,9.89,9.43,9.72,
187,0,0,R,8.77,3.82,15.56,
187,0,17,R,8.18,3.82,15.17,
187,0,34,R,7.01,3.84,14.71,
187,0,51,R,5.02,3.86,14.28,
187,0,68,R,2.99,3.89,14.17,
187,0,85,R,0.41,3.92,14.38,
187,0,102,RP,7.82,3.97,14.94,
187,0,119,RP,5.43,4.03,15.66,
187,0,136,RP,3.55,4.1,16.47,
187,0,153,RP,1.9,4.18,17.38,
187,0,170,RP,0.31,4.26,18.37,
187,0,187,P,8.73,4.36,19.6,
187,0,204,P,7.35,4.46,21.13,
187,0,221,P,6.12,4.58,22.74,
187,0,238,P,5.13,4.7,24.3,
187,0,255,P,4.11,4.83,25.84,
187,17,0,R,8.93,3.88,15.3,
187,17,17,R,8.37,3.89,14.92,
187,17,34,R,7.26,3.9,14.42,
187,17,51,R,5.29,3.92,14.01,
187,17,68,R,3.22,3.95,13.88,
187,17,85,R,0.64,3.99,14.05,
187,17,102,RP,7.98,4.03,14.52,
187,17,119,RP,5.55,4.09,15.15,
187,17,136,RP,3.61,4.16,15.98,
187,17,153,RP,1.93,4.23,16.94,
187,17,170,RP,0.32,4.32,17.97,
187,17,187,P,8.71,4.41,19.21,
187,17,204,P,7.33,4.52,20.71,
187,17,221,P,6.1,4.63,22.34,
187,17,238,P,5.11,4.75,23.92,
187,17,255,P,4.09,4.87,25.52,
187,34,0,R,9.23,4,14.84,
187,34,17,R,8.71,4.01,14.45,
187,34,34,R,7.73,4.02,13.91,
187,34,51,R,5.9,4.04,13.5,
187,34,68,R,3.73,4.07,13.25,
187,34,85,R,1.16,4.1,13.26,
187,34,102,RP,8.35,4.15,13.64,
187,34,119,RP,5.78,4.2,14.25,
187,34,136,RP,3.72,4.27,15.1,
187,34,153,RP,1.99,4.34,16.12,
187,34,170,RP,0.32,4.42,17.25,
187,34,187,P,8.69,4.51,18.52,
187,34,204,P,7.29,4.61,20.02,
187,34,221,P,6.06,4.72,21.66,
187,34,238,P,5.08,4.84,23.33,
187,34,255,P,4.06,4.96,24.93,
187,51,0,YR,0.07,4.19,13.62,
187,51,17,R,9.6,4.19,13.32,
187,51,34,R,8.71,4.2,12.89,
187,51,51,R,7.15,4.22,12.38,
187,51,68,R,4.68,4.25,12.09,
187,51,85,R,2.14,4.28,12.02,
187,51,102,RP,9.04,4.32,12.29,
187,51,119,RP,6.22,4.38,12.91,
187,51,136,RP,3.93,4.44,13.77,
187,51,153,RP,2.12,4.51,14.81,
187,51,170,RP,0.33,4.58,16.1,
187,51,187,P,8.64,4.67,17.45,
187,51,204,P,7.21,4.77,18.99,
187,51,221,P,6,4.87,20.7,
